,movie_id,title,tags
3092,29339,Nicholas Nickleby,"The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle. Adventure Drama Action Family CharlieHunnam NathanLane JimBroadbent DouglasMcGrath"
3093,68812,The Iceman,"The true story of Richard Kuklinski, the notorious contract killer and family man. Thriller Crime Drama newjersey restaurant hitman van arrest psychopath basedontruestory jail serialmurder stabbing crimefamily bombing icecreamman  drugdeal contractkiller crimesyndicate poisoning MichaelShannon WinonaRyder RayLiotta ArielVromen"
3094,32740,Krrish,"Krishna (Roshan) is born with magical powers - a legacy from his father. Priya (Chopra) comes into his life and becomes his world. When she beckons him to Singapore, he follows. In Singapore, Dr. Siddhant Arya (Shah), the megalomaniac scientist is on the verge of changing the future forever. Only one man stands between Dr. Siddharth Arya and his destructive dreams. To block his ruthless ambitions -- Krishna must become Krrish. Action ScienceFiction HrithikRoshan NaseeruddinShah PriyankaChopra RakeshRoshan"
3095,14195,Cecil B. Demented,An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film. Thriller Comedy Crime heroin blindfold bong perversion burnedalive independentfilm MelanieGriffith StephenDorff AliciaWitt JohnWaters
3096,73567,Killer Joe,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple). Crime Drama Thriller trailerpark gun texas deal psychopath sexualhumiliation money lingerie arson policedetective physicalabuse neo-noir burial pizzashop drugs MatthewMcConaughey EmileHirsch ThomasHadenChurch WilliamFriedkin
3097,41479,The Joneses,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors. Comedy Drama independentfilm duringcreditsstinger DavidDuchovny DemiMoore AmberHeard DerrickBorte"
3098,15394,Owning Mahowny,"Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession. Crime Drama Thriller femalenudity gambling casino nudity banker toronto fraud niagarafalls basedontruestory atlanticcity money lasvegas surveillance gambler bankfraud PhilipSeymourHoffman MinnieDriver JohnHurt RichardKwietniowski"
3099,10071,The Brothers Solomon,"A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild. Comedy brotherbrotherrelationship jealousy pregnancyandbirth autoritianeducation arctic WillArnett WillForte KristenWiig BobOdenkirk"
3100,1989,My Blueberry Nights,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls. Drama Romance usa kaffeehaus poker lovesickness waitress bar nightlife night melancholy approach loneliness NorahJones JudeLaw NataliePortman WongKar-wai"
3101,91076,Illuminata,"It's the start of the 20th century, and Tuccio, resident playwright of a theatre repertory company offers the owners of the company his new play, ""Illuminata"". They reject it, saying it's not finished, and intrigue starts that involves influential critic Bevalaqua, theatre star Celimene, young lead actors and other theatre residents Drama playwright critic theater JohnTurturro ChristopherWalken SusanSarandon JohnTurturro"
3102,12779,Swept Away,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue. Comedy Romance adultery island shipwreck tropicalisland Madonna AdrianoGiannini BruceGreenwood GuyRitchie"
3103,13191,"War, Inc.","War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors. Action Adventure Comedy Thriller hitman politicalsatire JohnCusack HilaryDuff MarisaTomei JoshuaSeftel"
3104,11770,Shaolin Soccer,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage. Action Comedy martialarts stadium champion shaolin steelhelmet soccer StephenChow NgMan-Tat PatrickTseYin StephenChow
3105,12703,The Brown Bunny,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love. Drama rape ambulance ex-girlfriend memory unsimulatedsex motorcycle VincentGallo ChloëSevigny CherylTiegs VincentGallo"
3106,64559,The Swindle,"Betty and Victor are a pair of scam artists. One day Betty brings in Maurice, a treasurer of a multinational company. Maurice is due to transfer 5 millions francs out of Switzerland, and Betty is convinced he plans to steal that money. Comedy Crime Thriller MichelSerrault IsabelleHuppert FrançoisCluzet ClaudeChabrol"
3107,222649,Rosewater,"In 2009, Iranian Canadian journalist Maziar Bahari was covering Iran's volatile elections for Newsweek. One of the few reporters living in the country with access to US media, he made an appearance on The Daily Show with Jon Stewart, in a taped interview with comedian Jason Jones. The interview was intended as satire, but if the Tehran authorities got the joke they didn't like it - and it would quickly came back to haunt Bahari when he was rousted from his family home and thrown into prison. Making his directorial debut, Jon Stewart tells the tale of Bahari's months-long imprisonment and interrogation in this powerful and affecting docudrama featuring a potent and performance by Gael García Bernal recounting Bahari's efforts to maintain his hope and his sanity in the face of isolation and persecution-through memories of his family, recollections of the music he loves, and thoughts of his wife and unborn child. Drama prison biography reporter interrogation iran americanspy GaelGarcíaBernal ShohrehAghdashloo JasonJones JonStewart"
3108,115872,The Chambermaid on the Titanic,"Horty, a French foundry worker, wins a contest and is sent to see the sailing of the Titanic. In England, Marie, saying she is a chambermaid on the Titanic and cannot get a room, asks to share his room. They do, chastely; when he awakens, she is gone, but he sees her at the sailing and gets a photo of her. When he returns home, he suspects that his wife Zoe has been sleeping with Simeon, the foundry owner. Horty goes to the bar, where his friends get him drunk and he starts telling an erotic fantasy of what happened with him and Marie, drawing a larger audience each night. Drama OlivierMartinez AitanaSánchez-Gijón RomaneBohringer BigasLuna"
3109,101173,Coriolanus,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city. Drama Thriller senate general market rivalry tragedy tears scar stabbing truce flag vote GerardButler RalphFiennes LubnaAzabal RalphFiennes"
3110,25350,Imaginary Heroes,"Matt Travis is good-looking, popular, and his school's best competitive swimmer, so everyone is shocked when he inexplicably commits suicide. As the following year unfolds, each member of his family struggles to recover from the tragedy with mixed results. Comedy Drama suicide suicidemission SigourneyWeaver RyanDonowho EmileHirsch DanHarris"
3111,10034,High Heels and Low Lifes,A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for $2 million. Action Crime Comedy nurse blackmail teacher bestfriend bankrobbery MinnieDriver MaryMcCormack KevinMcNally MelSmith
3112,20178,World's Greatest Dad,"Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who won’t give his father the time of day. He is dating Claire (Alexie Gilmore), the school’s adorable art teacher, but she doesn’t want to get serious -- Comedy Romance malenudity poetry adolescence lie nudity rejection highschool independentfilm teacher vulgarity student RobinWilliams AlexieGilmore DarylSabara BobcatGoldthwait"
